id	cat2	cat3	slug
6036	claviers	xylophones	xylophone-d-etude-rythmes-sons-3-octaves-1-2
6041	claviers	xylophones	xylophone-concorde-1001-2-octaves-1-2-padouk
6046	claviers	xylophones	xylophone-concorde-4002-4-octaves-padouk
6050	claviers	xylophones	xylophone-concorde-6002-4-octaves-palissandre
6053	claviers	xylophones	xylophone-concorde-8002-4-octaves-palissandre
6298	eclairages-pour-pupitres-de-musiciens	lampes-de-pupitre	eclairage-de-pupitre-fluorescent-koenig-meyer-km
6299	eclairages-pour-pupitres-de-musiciens	accessoires	transformateur-pour-eclairage-fluorescent
6304	pupitres-musiciens	accessoires	tablette-adaptable
6309	tabourets-banquettes-musiciens	banquettes-musiciens	banquette-de-piano-usage-professionnel-revetement-velour
6310	pupitres-musiciens	accessoires	etui-souple-pour-un-pupitre-a-trous
6312	chariots-de-transport	flightcases-pupitres	flight-case-12-pupitres-pliants-a-trous
6327	timbales	philharmoniques	adams-philharmonic-marinus-komst-32-pouces-dresden-a-friction
6328	timbales	philharmoniques	adams-philharmonic-marinus-komst-29-pouces-dresden-a-friction
6329	timbales	philharmoniques	adams-philharmonic-marinus-komst-26-pouces-dresden-a-friction
6330	timbales	philharmoniques	adams-philharmonic-marinus-komst-23-pouces-dresden-a-friction
6331	timbales	philharmoniques	adams-philharmonic-marinus-komst-20-pouces-dresden-a-friction
6333	claviers	xylophones	xylophone-yamaha-350-3-octaves-1-2-bois-de-rose
6334	claviers	marimbas	marimba-yamahaym-2400a-4-octaves-1-3-palissandre
6335	instruments-effets	crecelles-vibraslaps-flexatones	vibraslap-boule-en-bois
6336	instruments-effets	cabassas-guiros-et-kokiriko	cabassa-stagg-modele-large
6337	instruments-effets	sifflets-sirene-flute-coulisse	sifflet-samba-3-tons-en-plastique
6338	instruments-effets	crecelles-vibraslaps-flexatones	flexatone-standard
6339	metaux	grelots	grelots-sur-manche-25-pieces
6340	baguettes	musiciens	baguettes-vibrawell-ev5
6341	instruments-peaux	toms-de-concert	jeu-de-2-toms-6-pouces-et-8-pouces-avec-stand
6342	instruments-peaux	toms-de-concert	jeu-de-2-toms-10-pouces-et-12-pouces-avec-stand
6343	instruments-peaux	toms-de-concert	jeu-de-2-toms-13-pouces-et-14-pouces-avec-stand
6344	instruments-peaux	toms-de-concert	jeu-de-2-toms-15-pouces-et-16-pouces-avec-stand
6345	instruments-peaux	toms-de-concert	tom-concert-yamaha-une-peau-6-pouces-
6346	instruments-peaux	toms-de-concert	tom-concert-yamaha-une-peau-8-pouces-
6347	instruments-peaux	toms-de-concert	tom-concert-yamaha-une-peau-10-pouces-
6348	instruments-peaux	toms-de-concert	tom-concert-yamaha-une-peau-12-pouces-
6349	instruments-peaux	toms-de-concert	tom-concert-yamaha-une-peau-13-pouces-
6350	instruments-peaux	toms-de-concert	tom-concert-yamaha-une-peau-14-pouces-
6351	instruments-peaux	toms-de-concert	tom-concert-yamaha-une-peau-15-pouces-
6352	instruments-peaux	toms-de-concert	tom-concert-yamaha-une-peau-16-pouces-
6353	portiques-supports-accessoires	supports-instruments	stand-double-embase-pour-2-toms-de-concert-yamaha
6354	instruments-effets	klaxons	klaxon-a-poire-note-la3
6355	instruments-effets	klaxons	klaxon-a-poire-note-si3
6356	instruments-effets	klaxons	klaxon-a-poire-note-do4
6357	instruments-effets	klaxons	klaxon-a-poire-note-re4
6358	chaises-musiciens	accessoires	dossier-amovible-konig-meyer-14032-tabouret-ref-sie-6014-sie-6020
6359	instruments-peaux	bongos-congas-et-timbales-latines	bongos-bois-peaux-animales-6-5-pouces-8-pouces
6360	baguettes	maillets-mailloches	mailloche-tete-cuir-legere
6361	baguettes	maillets-mailloches	mailloche-tete-peau-agneau-de-grosse-caisse
6363	instruments-effets	sifflets-sirene-flute-coulisse	sifflet-arbitre-acme
6364	metaux	triangles-chimes	triangle-grover-bronze-dore-15-cm
6365	metaux	triangles-chimes	triangle-grover-bronze-dore-23-cm
6366	claviers	sacs-de-transport	sacs-de-transport-peter-vibraphone-yamaha-yv-3910-3-octaves-1-2
6367	claviers	sacs-de-transport	housse-antipoussiere-vibraphone-yamaha-yv-2700
6368	claviers	sacs-de-transport	housse-antipoussiere-vibraphone-yamaha-yv-4110
6369	claviers	sacs-de-transport	housse-antipoussiere-rythmes-sons-marimba-5100a
6370	metaux	cymbales	pack-d-idiophones-metaux
6371	instruments-peaux	sets-instruments-peaux	pack-d-idiophones-peaux
6372	bois	sets-instruments-bois	pack-d-idiophones-bois
6373	instruments-peaux	sets-instruments-peaux	pack-d-idiophones-accessoires
6375	metaux	grelots	cluster-chimes-lp-24-barres-dorees
6376	portiques-supports-accessoires	pedales	pedale-charleston-double-embase-yamaha
6379	chaises-musiciens	chaises-percussionnistes	rythmes-sons-orchestra-chaise-orchestre-h47cm
6380	chaises-musiciens	chaises-contrebassiste	chaise-cb-rs-1-repose-pied-tube-1-repose-pied-plat
6389	instruments-peaux	bongos-congas-et-timbales-latines	paire-de-congas-stagg-10-pouces-11-pouces-paniers-separes
6391	metaux	gongs-tam-tams	tam-tam-chinois-wu-han-d85cm
6392	chaises-musiciens	chaises-percussionnistes	rythmes-sons-compacte-chaise-orchestre-h47cm
6394	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-tom-6-pouces
6395	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-tom-8-pouces
6396	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-tom-6-pouces
6397	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-tom-12-pouces
6398	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-tom-13-pouces
6399	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-tom-15-pouces
6400	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-tom-16-pouces
6402	bois	cajons	cajon-schlagwerk-la-peru
6403	bois	cajons	etui-pour-cajon-la-peru
6404	bois	cajons	manuel-d-instruction-cajon-la-peru-en-anglais-
6405	portiques-supports-accessoires	chassis	berceau-et-pied-pour-tambour-de-bois-schlagwerk
6406	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-1-la-paire
6407	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-2-la-paire
6408	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-3-la-paire
6409	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-4-la-paire
6410	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-5-la-paire
6411	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-6-la-paire
6412	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-7-la-paire
6413	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-s7-la-paire
6414	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-8-la-paire
6415	baguettes	musiciens	baguettes-yamaha-keiko-abe-numero-9-la-paire
6417	flight-cases-instruments	flightcases-percussions-peaux	etui-hardcase-hn10t-tom-10pouces
6418	flight-cases-instruments	flightcases-percussions-peaux	etui-hardcase-hn12t-tom-12pouces
6419	flight-cases-instruments	flightcases-percussions-peaux	etui-hardcase-hn16t-tom-basse-de-concert-16pouces
6420	flight-cases-instruments	flightcases-percussions-peaux	etui-hardcase-hn22bw-grosse-caisse-22pouces-roulettes
6421	flight-cases-instruments	flightcases-percussions-peaux	etui-hardcase-hn14t-tom-14pouces
6422	flight-cases-instruments	flightcases-percussions-peaux	etui-hardcase-hn13t-tom-13pouces
6423	flight-cases-instruments	flightcases-percussions-peaux	hardcases-pour-caisse-claire-14-pouces-
6424	claviers	vibraphones	vibraphone-musser-m55-pro-vibe3-octaves
6426	flight-cases-instruments	flightcases-metaux	etui-hardcase-hn9cym22-cymbales-22pouces
6428	claviers	glockenspiels	glockenspiel-yamaha-3-octaves-1-2-do5-mi8-avec-etouffoir
6430	claviers	vibraphones	vibraphone-musser-m75-hampton-3-octaves
6431	pupitres-musiciens	pupitres	pupitre-d-orchestre-plateau-bois-verni-ws
6433	pupitres-musiciens	pupitres	pupitre-d-orchestre-plateau-bois-km-finition-bois
6434	pupitres-musiciens	pupitres	pupitre-d-orchestre-plateau-bois-km-finition-noire
6435	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	reflecteur-acoustique-plat-a-embase-decentree
6436	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	reflecteur-acoustique-plat-a-embase-pliante
6437	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	reflecteur-acoustique-facetise-a-embase-decentree
6438	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	reflecteur-acoustique-facetise-a-embase-pliante
6439	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	reflecteur-acoustique-trapezoidal-a-embase-decentree
6440	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	reflecteur-acoustique-trapezoidal-a-embase-pliante
6441	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	reflecteur-acoustique-parabolique-a-embase-decentree
6442	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	reflecteur-acoustique-parabolique-a-embase-pliante
6443	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	bouclier-acoustique-a-embase-pliante
6444	chariots-de-transport	produits-acoustiques	flight-case-pour-12-reflecteurs-plats
6445	chariots-de-transport	produits-acoustiques	flight-pour-12-reflecteurs-trapezoidaux-ou-paraboliques
6446	chariots-de-transport	produits-acoustiques	flight-pour-12-reflecteurs-facetises
6447	chariots-de-transport	produits-acoustiques	flight-pour-10-boucliers-acoustiques
6448	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	ecrans-acoustiques-hauteur-122-cm
6449	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	extension-pour-ecrans-acoustiques-hauteur-122-cm
6450	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	ecrans-acoustiques-hauteur-168-cm
6451	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	extension-pour-ecrans-acoustiques-hauteur-168-cm
6452	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	1-absorbeur-acoustique-hauteur-61cm
6453	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	deux-absorbeurs-acoustiques-hauteur-122-cm
6454	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	2-absorbeurs-acoustiques-hauteur-168cm
6455	produits-acoustiques-pour-musiciens	reflecteurs-acoustiques	plancher-acoustique-isofloor
6457	chariots-de-transport	flightcases-chaises-orchestre	diable-pour-6-chaises-d-orchestre-rs
6458	chariots-de-transport	flightcases-chaises-orchestre	diable-pour-chaises-d-orchestre-ws
6462	flight-cases-instruments	flightcases-cordes	flight-case-pour-5-altos-en-etui
6463	flight-cases-instruments	flightcases-cordes	flight-case-isotherme-pour-5-altos-en-etui
6464	flight-cases-instruments	flightcases-cordes	flight-case-compact-pour-violons-et-altos
6465	flight-cases-instruments	flightcases-cordes	etui-pour-violoncelle
6466	flight-cases-instruments	flightcases-claviers	flight-case-vibra-adams-3-oct-assemble
6467	flight-cases-instruments	flightcases-claviers	valise-pour-clavier-de-marimba-4-oct-1-3
6468	flight-cases-instruments	flightcases-claviers	flight-case-cloche-tubes-adams-symphonic
6469	flight-cases-instruments	flightcases-timbales	flight-case-pour-timbale-23-pouces-dw
6470	flight-cases-instruments	flightcases-timbales	flight-case-pour-timbale-26-pouces-dw
6471	flight-cases-instruments	flightcases-timbales	flight-case-pour-timbale-29-pouces-dw
6472	flight-cases-instruments	flightcases-timbales	flight-case-pour-timbale-32-pouces-dw
6476	portiques-supports-accessoires	pedales	pedale-de-grosse-caisse-yamaha-fp7210a
6479	supports-pour-instruments-de-musique	instruments-vent	porte-flute-koenig-meyer
6487	eclairages-pour-pupitres-de-musiciens	lampes-de-pupitre	eclairage-halogene-pour-pupitre-wilde-spieth
6488	eclairages-pour-pupitres-de-musiciens	lampes-de-pupitre	eclairage-halogene-230v-pour-pupitre-wilde-spieth
6490	instruments-peaux	peaux-de-rechange	peau-remo-diplomat-pour-tom-6-pouces
6491	instruments-peaux	peaux-de-rechange	peau-remo-diplomat-pour-tom-8-pouces
6492	instruments-peaux	peaux-de-rechange	peau-remo-diplomat-pour-tom-18-pouces
6493	instruments-peaux	peaux-de-rechange	peau-remo-diplomat-pour-tom-20-pouces
6496	baguettes	maillets-mailloches	maillet-de-cloches-tubes-mike-balter-cm1
6497	baguettes	maillets-mailloches	maillet-de-cloches-tubes-mike-balter-cm2
6498	baguettes	maillets-mailloches	maillet-de-cloches-tubes-mike-balter-cm3
6499	pupitres-musiciens	pupitres	pupitre-concertino-manhasset
6500	pupitres-musiciens	pupitres	pupitre-tall-symphony-manhasset
6503	bois	castagnettes-claves	ensemble-5-claves-accordees-steve-reich
6534	claviers	marimbas	marimba-concorde-8000r-5-octaves-reglable-en-hauteur
6619	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-sablee-pour-tom-06-pouces
6621	instruments-peaux	peaux-de-rechange	peau-remo-emperor-transparente-pour-tom-12-pouces
6622	instruments-peaux	peaux-de-rechange	peau-remo-emperor-transparente-pour-tom-13-pouces
6623	instruments-peaux	peaux-de-rechange	peau-evans-eq3-pour-grosse-caisse-18-pouces
6624	claviers	vibraphones	vibraphone-ross-concert-r715s-3-octaves
6625	claviers	vibraphones	vibraphone-ross-etude-r704-3-octaves
6626	claviers	xylophones	xylophone-ross-concert-3-octaves-1-2-palissandre
6627	claviers	xylophones	xylophone-ross-prolon-3-octaves-1-2
6628	claviers	marimbas	marimba-ross-prolon-4-octaves-1-3
6629	instruments-effets	cabassas-guiros-et-kokiriko	guiro-bois-reco-reco-grand
6630	instruments-effets	cabassas-guiros-et-kokiriko	guiro-bois-reco-reco-moyen
6631	instruments-effets	cabassas-guiros-et-kokiriko	guiro-bois-reco-reco-petit
6632	instruments-effets	cabassas-guiros-et-kokiriko	jeu-de-3-guiros-bois-reco-reco-sur-stand
6633	claviers	cloches-tubes	cloches-tubes-ross-symphonic-1-octave-1-2
6634	instruments-peaux	tambourins-et-hand-drums	frame-drum-40-cm-16-pouces
6635	instruments-peaux	tambourins-et-hand-drums	frame-drum-50-cm-20-pouces
6636	instruments-peaux	tambourins-et-hand-drums	frame-drum-60-cm-24-pouces
6638	baguettes	maillets-mailloches	mailloche-rs-de-gong-et-tam-tam-feutre-100
6639	baguettes	maillets-mailloches	mailloche-rs-de-gong-et-tam-tam-feutre-180
6754	instruments-peaux	peaux-de-rechange	peau-evans-eq3-pour-grosse-caisse-20-pouces
6756	instruments-peaux	djembes-darboukas-tablas	darbouka-8-pouces-egypte-recouvert-skai
6758	metaux	gongs-tam-tams	tam-tam-chinois-wu-han-d95cm
6776	claviers	xylophones	xylophone-adams-solist-voyager-4-octaves-synthetique
6777	bois	polyblocks-et-temple-blocks	jeu-de-3-polyblocks-amovibles
6780	metaux	cymbales	cymbale-sabian-d18pouces-molto-symphonic-serie-aa-suspendu
6783	chaises-musiciens	chaises-contrebassiste	chaise-rythmes-sons-2-reposes-pieds-contrebassiste
6795	claviers	cloches-tubes	chassis-support-pour-7-cloche-tubes-sans-etouffoir
6796	chaises-musiciens	chaises-percussionnistes	rythmes-sons-compacte-chaise-orchestre-h45cm
6822	portiques-supports-accessoires	supports-instruments	pied-de-caisse-claire-yamaha-standard
6827	claviers	glockenspiels	glockenspiel-adams-artist-voyager-3-octaves-1-3-do5-mi8
6830	timbales	baroques	adams-baroque-23-pouces
6831	timbales	baroques	adams-baroque-26-pouces
6832	claviers	vibraphones	vibraphone-yamaha-2700-3-octaves
6846	metaux	cymbales	cymbale-de-batterie-zildjian-serie-avedis-medium-thin-crash-16-pouces
6849	instruments-peaux	batteries	batterie-yamaha-junior-kit-modele-manu-katche
6851	portiques-supports-accessoires	supports-instruments	pied-de-caisse-claire-yamaha-pro-double-special
6852	tabourets-banquettes-musiciens	sieges-batteurs	tabouret-de-batterie-yamaha-assise-ronde
6853	portiques-supports-accessoires	supports-instruments	pied-de-cymbale-perche-yamaha-pro-lourd
6855	metaux	cymbales	cymbale-de-batterie-zildjian-serie-avedis-hit-hat-13-pouces
6856	metaux	cymbales	cymbale-de-batterie-zildjian-serie-avedis-ping-ride-20-pouces
6906	metaux	cymbales	cymbale-de-batterie-zildjian-serie-k-dark-crash-thin-15-pouces-38-cm
6907	metaux	cymbales	cymbale-de-batterie-zildjian-serie-k-thin-crash-16-pouces
6917	portiques-supports-accessoires	supports-instruments	pied-de-caisse-claire-grand-debattement
6918	metaux	triangles-chimes	triangle-d-etude-meinl-10-cm-avec-batte
6920	instruments-peaux	caisses-claires-pads-tambours	caisse-claire-yamaha-de-formation
6921	instruments-peaux	caisses-claires-pads-tambours	caisse-claire-yamaha-concert-fut-erable
6922	instruments-peaux	caisses-claires-pads-tambours	caisse-claire-yamaha-concert-fut-cuivre
6923	portiques-supports-accessoires	portiques-gongs-tam-tams	4-roulettes-pour-portique-de-gongs-et-tam-tams
6924	instruments-peaux	bongos-congas-et-timbales-latines	timbales-latines-bsx-13-pouces-14-pouces-sur-stand-fut-metal
6925	portiques-supports-accessoires	supports-instruments	pied-de-cymbales-yamaha-double-embase
6926	portiques-supports-accessoires	supports-instruments	pied-de-caisse-claire-yamaha-pro-double-a-rotule
6927	portiques-supports-accessoires	supports-instruments	pied-de-cymbale-perche-yamaha
6928	claviers	vibraphones	vibraphone-adams-concert-3-octaves
6929	claviers	vibraphones	vibraphone-adams-concert-3-octaves-sans-moteur
6930	claviers	vibraphones	vibraphone-adams-solist-3-1-octaves
6931	claviers	vibraphones	vibraphone-adams-solist-3-1-octaves
6980	flight-cases-instruments	flightcases-percussions-peaux	etui-hardcase-hn15t-tom-15pouces
6982	flight-cases-instruments	flightcases-accessoires	etui-hardcase-hn40w-rectangulaire-40pouces-roul-pieds
6983	flight-cases-instruments	flightcases-accessoires	hardcase-rectangulaire-36-pouces-avec-roul-pour-pieds
6989	metaux	cymbales	cymbale-de-batterie-zildjian-serie-k-thin-crash-18-pouces
7010	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-timbre-pour-tom-14-pouces
7011	bois	castagnettes-claves	paire-de-claves-bumbinga-en-bois-dur
7012	metaux	rins	rin-chinois-en-bronze-noir-27-cm
7013	instruments-peaux	bongos-congas-et-timbales-latines	conga-lp-11-pouces-serie-matador
7014	instruments-peaux	bongos-congas-et-timbales-latines	conga-lp-11-pouces-3-4-serie-matador
7015	instruments-peaux	bongos-congas-et-timbales-latines	conga-lp-12-pouces-1-2-serie-matador
7019	metaux	rins	rin-chinois-en-bronze-noir-30-cm
7044	claviers	marimbas	marimba-concorde-8001r-4-octaves-1-2
7047	baguettes	musiciens	baguette-timbale-adams-tt2-manche-bambou-de-tonkin-la-paire
7048	baguettes	musiciens	baguette-timbale-adams-tto-manche-bambou-de-tonkin-la-paire
7049	baguettes	musiciens	baguette-timbale-adams-tt1-manche-bambou-de-tonkin-la-paire
7050	baguettes	musiciens	baguette-timbale-adams-tt3-manche-bambou-de-tonkin-la-paire
7051	portiques-supports-accessoires	supports-instruments	pied-de-cymbales-yamaha-simple-embase-leger
7057	instruments-peaux	caisses-claires-pads-tambours	caisse-claire-de-concert-brady-14-pouces-x-12-pouces-
